11	108.911702	34.223374	108.917264	34.225137	2014/1/1 3:44	2014/1/1 3:50	0:06:29
12	108.923393	34.237401	108.906285	34.241034	2014/1/1 3:53	2014/1/1 3:57	0:04:01
13	108.904851	34.242648	108.934216	34.263123	2014/1/1 3:58	2014/1/1 4:12	0:14:04
14	108.934924	34.263233	108.932637	34.266136	2014/1/1 4:13	2014/1/1 4:18	0:04:59
15	108.946471	34.252539	108.921724	34.210237	2014/1/1 4:56	2014/1/1 5:07	0:11:31
16	108.946636	34.209055	108.919511	34.204409	2014/1/1 6:17	2014/1/1 6:24	0:07:02
17	108.931662	34.208697	108.928623	34.202546	2014/1/1 6:30	2014/1/1 6:33	0:02:30
18	108.935361	34.22961	108.949261	34.235605	2014/1/1 6:44	2014/1/1 6:48	0:04:30
19	108.946348	34.200021	108.91841	34.177478	2014/1/1 7:21	2014/1/1 7:29	0:07:30
20	108.941282	34.191189	108.947852	34.197244	2014/1/1 7:47	2014/1/1 7:50	0:02:29
21	108.947781	34.197573	108.938879	34.183805	2014/1/1 7:50	2014/1/1 7:54	0:04:00
